pair_key,node_idx,tender_id,country,attention,is_cartel_pair,tender_label,pred_prob
brazil_72_76,0,1,brazil,0.00898393,1,0,0.02072638
brazil_50_76,0,1,brazil,0.022943998,0,0,0.02072638
brazil_75_76,0,1,brazil,0.008562763,1,0,0.02072638
brazil_76_78,0,1,brazil,0.004187723,1,0,0.02072638
brazil_76_80,0,1,brazil,0.3758938,1,0,0.02072638
brazil_72_78,0,1,brazil,0.047676712,1,0,0.02072638
brazil_50_53,0,1,brazil,0.17986417,0,0,0.02072638
brazil_50_78,0,1,brazil,0.042030353,0,0,0.02072638
brazil_78_80,0,1,brazil,0.30985656,1,0,0.02072638
brazil_17_79,2,3,brazil,0.34960252,0,0,0.0005536043
brazil_1_79,2,3,brazil,0.13847823,0,0,0.0005536043
brazil_2_79,2,3,brazil,0.014108759,1,0,0.0005536043
brazil_1_17,2,3,brazil,0.24941243,0,0,0.0005536043
brazil_2_17,2,3,brazil,0.11064645,0,0,0.0005536043
brazil_1_2,2,3,brazil,0.13775165,0,0,0.0005536043
brazil_71_76,3,4,brazil,0.08049493,1,0,0.23642495
brazil_12_76,3,4,brazil,0.91950506,0,0,0.23642495
brazil_75_76,4,5,brazil,0.10706054,1,0,0.9677661
brazil_69_75,4,5,brazil,0.17740037,1,0,0.9677661
brazil_72_76,4,5,brazil,0.10810529,1,0,0.9677661
brazil_69_72,4,5,brazil,0.26318493,1,0,0.9677661
brazil_69_76,4,5,brazil,0.13300829,1,0,0.9677661
brazil_70_76,4,5,brazil,0.11351316,1,0,0.9677661
brazil_69_70,4,5,brazil,0.09772747,1,0,0.9677661
brazil_72_76,5,6,brazil,1.0,1,0,0.9098438
brazil_64_81,6,7,brazil,1.0,1,0,0.0011141268
brazil_64_81,7,8,brazil,1.0,1,0,0.0006891556
brazil_77_80,8,9,brazil,0.26555073,1,0,0.13706772
brazil_76_80,8,9,brazil,0.46153748,1,0,0.13706772
brazil_76_77,8,9,brazil,0.2729118,1,0,0.13706772
brazil_70_71,12,13,brazil,0.15952049,1,0,0.52211815
brazil_1_70,12,13,brazil,0.6479686,0,0,0.52211815
brazil_70_82,12,13,brazil,0.1925109,1,0,0.52211815
brazil_5_81,13,14,brazil,1.0,0,0,0.16898146
brazil_74_80,14,15,brazil,0.1961094,1,0,0.04875055
brazil_77_80,14,15,brazil,0.1522837,1,0,0.04875055
brazil_78_80,14,15,brazil,0.27415764,1,0,0.04875055
brazil_74_77,14,15,brazil,0.03712222,1,0,0.04875055
brazil_74_78,14,15,brazil,0.28589925,1,0,0.04875055
brazil_77_78,14,15,brazil,0.054427803,1,0,0.04875055
brazil_26_79,15,16,brazil,0.05324838,0,0,0.0014523468
brazil_17_149,15,16,brazil,0.10083961,0,0,0.0014523468
brazil_17_79,15,16,brazil,0.23524977,0,0,0.0014523468
brazil_64_79,15,16,brazil,0.12452286,1,0,0.0014523468
brazil_67_79,15,16,brazil,0.22151664,0,0,0.0014523468
brazil_46_67,15,16,brazil,0.10498912,0,0,0.0014523468
brazil_64_67,15,16,brazil,0.15963359,0,0,0.0014523468
brazil_2_43,17,18,brazil,0.019755669,0,0,0.009747825
brazil_43_78,17,18,brazil,0.014391857,0,0,0.009747825
brazil_23_43,17,18,brazil,0.0210193,0,0,0.009747825
brazil_2_79,17,18,brazil,0.0010061994,1,0,0.009747825
brazil_78_79,17,18,brazil,0.020775579,1,0,0.009747825
brazil_64_79,17,18,brazil,0.01846381,1,0,0.009747825
brazil_67_79,17,18,brazil,0.041501563,0,0,0.009747825
brazil_77_79,17,18,brazil,0.006466928,1,0,0.009747825
brazil_74_79,17,18,brazil,0.0050138836,1,0,0.009747825
brazil_21_79,17,18,brazil,0.005405003,0,0,0.009747825
brazil_76_79,17,18,brazil,0.00047205944,1,0,0.009747825
brazil_1_79,17,18,brazil,0.014999911,0,0,0.009747825
brazil_2_78,17,18,brazil,0.0008841442,1,0,0.009747825
brazil_2_46,17,18,brazil,0.02501165,0,0,0.009747825
brazil_2_77,17,18,brazil,0.0018823987,1,0,0.009747825
brazil_2_23,17,18,brazil,0.021422518,0,0,0.009747825
brazil_2_81,17,18,brazil,0.011098633,1,0,0.009747825
brazil_2_12,17,18,brazil,0.017814191,0,0,0.009747825
brazil_2_76,17,18,brazil,0.0003710596,1,0,0.009747825
brazil_1_2,17,18,brazil,0.014896324,0,0,0.009747825
brazil_2_50,17,18,brazil,0.008623087,0,0,0.009747825
brazil_80_83,17,18,brazil,0.01271034,1,0,0.009747825
brazil_67_83,17,18,brazil,0.014082305,0,0,0.009747825
brazil_81_83,17,18,brazil,0.03855034,1,0,0.009747825
brazil_12_83,17,18,brazil,0.021155337,0,0,0.009747825
brazil_76_83,17,18,brazil,0.0024275999,1,0,0.009747825
brazil_78_80,17,18,brazil,0.025605435,1,0,0.009747825
brazil_77_80,17,18,brazil,0.010489257,1,0,0.009747825
brazil_74_80,17,18,brazil,0.015221219,1,0,0.009747825
brazil_76_80,17,18,brazil,0.030123027,1,0,0.009747825
brazil_77_78,17,18,brazil,0.0020976597,1,0,0.009747825
brazil_23_78,17,18,brazil,0.021477688,0,0,0.009747825
brazil_44_78,17,18,brazil,0.028003074,0,0,0.009747825
brazil_74_78,17,18,brazil,0.02726981,1,0,0.009747825
brazil_78_81,17,18,brazil,0.039102368,1,0,0.009747825
brazil_76_78,17,18,brazil,0.0009046171,1,0,0.009747825
brazil_50_78,17,18,brazil,0.005427116,0,0,0.009747825
brazil_64_67,17,18,brazil,0.02650326,0,0,0.009747825
brazil_64_81,17,18,brazil,0.042979043,1,0,0.009747825
brazil_46_67,17,18,brazil,0.014615323,0,0,0.009747825
brazil_12_67,17,18,brazil,0.059871852,0,0,0.009747825
brazil_50_67,17,18,brazil,0.01725796,0,0,0.009747825
brazil_23_77,17,18,brazil,0.0044626375,0,0,0.009747825
brazil_44_77,17,18,brazil,0.014070386,0,0,0.009747825
brazil_74_77,17,18,brazil,0.0011665216,1,0,0.009747825
brazil_76_77,17,18,brazil,0.010686234,1,0,0.009747825
brazil_50_77,17,18,brazil,0.0033368368,0,0,0.009747825
brazil_23_44,17,18,brazil,0.047273505,0,0,0.009747825
brazil_23_50,17,18,brazil,0.013236367,0,0,0.009747825
brazil_44_74,17,18,brazil,0.023163399,0,0,0.009747825
brazil_44_50,17,18,brazil,0.030735156,0,0,0.009747825
brazil_74_76,17,18,brazil,0.0010298211,1,0,0.009747825
brazil_12_81,17,18,brazil,0.040177435,0,0,0.009747825
brazil_76_81,17,18,brazil,0.01668089,1,0,0.009747825
brazil_50_81,17,18,brazil,0.012832885,0,0,0.009747825
brazil_12_76,17,18,brazil,0.02952151,0,0,0.009747825
brazil_12_50,17,18,brazil,0.021048794,0,0,0.009747825
brazil_50_76,17,18,brazil,0.0034273977,0,0,0.009747825
brazil_2_46,18,19,brazil,0.078733325,0,0,0.000773644
brazil_2_50,18,19,brazil,0.016731834,0,0,0.000773644
brazil_2_12,18,19,brazil,0.046639998,0,0,0.000773644
brazil_2_81,18,19,brazil,0.023327846,1,0,0.000773644
brazil_46_67,18,19,brazil,0.035115197,0,0,0.000773644
brazil_12_50,18,19,brazil,0.060006816,0,0,0.000773644
brazil_50_67,18,19,brazil,0.044915,0,0,0.000773644
brazil_50_81,18,19,brazil,0.028680388,0,0,0.000773644
brazil_12_67,18,19,brazil,0.27356794,0,0,0.000773644
brazil_12_83,18,19,brazil,0.060431644,0,0,0.000773644
brazil_12_81,18,19,brazil,0.15376718,0,0,0.000773644
brazil_67_83,18,19,brazil,0.034013692,0,0,0.000773644
brazil_81_83,18,19,brazil,0.14406916,1,0,0.000773644
brazil_2_46,19,20,brazil,0.108666226,0,0,0.0008048057
brazil_18_26,19,20,brazil,0.077703774,0,0,0.0008048057
brazil_1_16,19,20,brazil,0.17753127,0,0,0.0008048057
brazil_10_16,19,20,brazil,0.016340287,0,0,0.0008048057
brazil_16_62,19,20,brazil,0.0473555,0,0,0.0008048057
brazil_16_20,19,20,brazil,0.03745335,0,0,0.0008048057
brazil_2_16,19,20,brazil,0.026416665,0,0,0.0008048057
brazil_1_10,19,20,brazil,0.02241824,0,0,0.0008048057
brazil_1_62,19,20,brazil,0.08967286,0,0,0.0008048057
brazil_1_20,19,20,brazil,0.057366464,0,0,0.0008048057
brazil_1_2,19,20,brazil,0.05071884,0,0,0.0008048057
brazil_10_62,19,20,brazil,0.056855172,0,0,0.0008048057
brazil_10_20,19,20,brazil,0.027116641,0,0,0.0008048057
brazil_20_62,19,20,brazil,0.08211429,0,0,0.0008048057
brazil_2_13,19,20,brazil,0.12227037,1,0,0.0008048057
brazil_67_79,20,21,brazil,0.3859165,0,0,0.00033192197
brazil_50_67,20,21,brazil,0.020461252,0,0,0.00033192197
brazil_64_67,20,21,brazil,0.08228506,0,0,0.00033192197
brazil_17_79,20,21,brazil,0.45419675,0,0,0.00033192197
brazil_64_79,20,21,brazil,0.026413847,1,0,0.00033192197
brazil_50_53,20,21,brazil,0.020170461,0,0,0.00033192197
brazil_17_149,20,21,brazil,0.010556204,0,0,0.00033192197
brazil_18_26,21,22,brazil,0.0503212,0,0,0.011873574
brazil_26_79,21,22,brazil,0.0141762635,0,0,0.011873574
brazil_2_70,21,22,brazil,0.0046798717,1,0,0.011873574
brazil_17_70,21,22,brazil,0.039410163,0,0,0.011873574
brazil_70_78,21,22,brazil,0.0007027544,1,0,0.011873574
brazil_1_70,21,22,brazil,0.054200847,0,0,0.011873574
brazil_70_79,21,22,brazil,0.02997692,1,0,0.011873574
brazil_2_13,21,22,brazil,0.06886318,1,0,0.011873574
brazil_2_16,21,22,brazil,0.024463004,0,0,0.011873574
brazil_2_17,21,22,brazil,0.029149745,0,0,0.011873574
brazil_2_23,21,22,brazil,0.054492474,0,0,0.011873574
brazil_2_78,21,22,brazil,0.0022276142,1,0,0.011873574
brazil_1_2,21,22,brazil,0.03768509,0,0,0.011873574
brazil_2_79,21,22,brazil,0.002549508,1,0,0.011873574
brazil_2_43,21,22,brazil,0.050006703,0,0,0.011873574
brazil_16_17,21,22,brazil,0.010757943,0,0,0.011873574
brazil_1_16,21,22,brazil,0.089270815,0,0,0.011873574
brazil_1_17,21,22,brazil,0.076121956,0,0,0.011873574
brazil_17_79,21,22,brazil,0.11334783,0,0,0.011873574
brazil_17_43,21,22,brazil,0.012447678,0,0,0.011873574
brazil_23_78,21,22,brazil,0.05466843,0,0,0.011873574
brazil_23_43,21,22,brazil,0.053206816,0,0,0.011873574
brazil_78_79,21,22,brazil,0.05275501,1,0,0.011873574
brazil_43_78,21,22,brazil,0.03657523,0,0,0.011873574
brazil_1_79,21,22,brazil,0.037942927,0,0,0.011873574
brazil_5_81,22,23,brazil,0.16262694,0,0,0.004543659
brazil_50_53,22,23,brazil,0.50763947,0,0,0.004543659
brazil_50_81,22,23,brazil,0.32973364,0,0,0.004543659
brazil_2_43,23,24,brazil,0.34049943,0,0,0.0017665117
brazil_17_43,23,24,brazil,0.1215556,0,0,0.0017665117
brazil_2_16,23,24,brazil,0.20027316,0,0,0.0017665117
brazil_16_17,23,24,brazil,0.1086379,0,0,0.0017665117
brazil_2_17,23,24,brazil,0.229034,0,0,0.0017665117
brazil_16_62,24,25,brazil,0.025259819,0,0,0.0006137006
brazil_16_20,24,25,brazil,0.013861389,0,0,0.0006137006
brazil_16_248,24,25,brazil,0.061441682,0,0,0.0006137006
brazil_1_16,24,25,brazil,0.588824,0,0,0.0006137006
brazil_10_16,24,25,brazil,0.0017996313,0,0,0.0006137006
brazil_20_62,24,25,brazil,0.09895002,0,0,0.0006137006
brazil_1_62,24,25,brazil,0.120128535,0,0,0.0006137006
brazil_10_62,24,25,brazil,0.040286504,0,0,0.0006137006
brazil_1_20,24,25,brazil,0.039086767,0,0,0.0006137006
brazil_10_20,24,25,brazil,0.006279836,0,0,0.0006137006
brazil_71_77,24,25,brazil,0.00011887811,1,0,0.0006137006
brazil_1_10,24,25,brazil,0.0039629326,0,0,0.0006137006
brazil_16_248,26,27,brazil,0.039225303,0,0,0.0010916636
brazil_1_17,26,27,brazil,0.23359486,0,0,0.0010916636
brazil_17_149,26,27,brazil,0.01415656,0,0,0.0010916636
brazil_2_17,26,27,brazil,0.006785528,0,0,0.0010916636
brazil_16_17,26,27,brazil,0.0002117889,0,0,0.0010916636
brazil_17_70,26,27,brazil,0.023954228,0,0,0.0010916636
brazil_1_20,26,27,brazil,0.025000222,0,0,0.0010916636
brazil_1_2,26,27,brazil,0.018701663,0,0,0.0010916636
brazil_1_16,26,27,brazil,0.36959776,0,0,0.0010916636
brazil_1_10,26,27,brazil,0.002633739,0,0,0.0010916636
brazil_1_70,26,27,brazil,0.0710152,0,0,0.0010916636
brazil_1_62,26,27,brazil,0.07437857,0,0,0.0010916636
brazil_16_20,26,27,brazil,0.009007157,0,0,0.0010916636
brazil_10_20,26,27,brazil,0.004171706,0,0,0.0010916636
brazil_20_62,26,27,brazil,0.06083562,0,0,0.0010916636
brazil_2_16,26,27,brazil,0.0038547176,0,0,0.0010916636
brazil_2_70,26,27,brazil,1.1815194e-05,1,0,0.0010916636
brazil_10_16,26,27,brazil,0.0012265196,0,0,0.0010916636
brazil_16_62,26,27,brazil,0.016228171,0,0,0.0010916636
brazil_70_82,26,27,brazil,9.684029e-05,1,0,0.0010916636
brazil_10_62,26,27,brazil,0.025312021,0,0,0.0010916636
brazil_72_78,28,29,brazil,0.023581684,1,0,0.0138100395
brazil_78_81,28,29,brazil,0.1708464,1,0,0.0138100395
brazil_76_78,28,29,brazil,0.0032550849,1,0,0.0138100395
brazil_50_78,28,29,brazil,0.021433325,0,0,0.0138100395
brazil_2_78,28,29,brazil,0.0031727252,1,0,0.0138100395
brazil_77_78,28,29,brazil,0.007911259,1,0,0.0138100395
brazil_72_81,28,29,brazil,0.022883108,1,0,0.0138100395
brazil_72_76,28,29,brazil,0.0060118525,1,0,0.0138100395
brazil_76_81,28,29,brazil,0.06938001,1,0,0.0138100395
brazil_12_81,28,29,brazil,0.17465882,0,0,0.0138100395
brazil_50_81,28,29,brazil,0.053075857,0,0,0.0138100395
brazil_2_81,28,29,brazil,0.044823084,1,0,0.0138100395
brazil_12_76,28,29,brazil,0.12549418,0,0,0.0138100395
brazil_50_76,28,29,brazil,0.01308095,0,0,0.0138100395
brazil_2_76,28,29,brazil,0.0012654028,1,0,0.0138100395
brazil_76_77,28,29,brazil,0.04253019,1,0,0.0138100395
brazil_12_50,28,29,brazil,0.08820634,0,0,0.0138100395
brazil_2_12,28,29,brazil,0.0743127,0,0,0.0138100395
brazil_2_50,28,29,brazil,0.03455451,0,0,0.0138100395
brazil_50_77,28,29,brazil,0.012478451,0,0,0.0138100395
brazil_2_77,28,29,brazil,0.007044082,1,0,0.0138100395
brazil_44_50,29,30,brazil,0.13713764,0,0,0.020660061
brazil_44_77,29,30,brazil,0.058616765,0,0,0.020660061
brazil_44_74,29,30,brazil,0.101609185,0,0,0.020660061
brazil_23_44,29,30,brazil,0.21907625,0,0,0.020660061
brazil_44_78,29,30,brazil,0.12452427,0,0,0.020660061
brazil_50_101,29,30,brazil,0.027493369,0,0,0.020660061
brazil_50_77,29,30,brazil,0.012413491,0,0,0.020660061
brazil_23_50,29,30,brazil,0.055285763,0,0,0.020660061
brazil_50_78,29,30,brazil,0.021041594,0,0,0.020660061
brazil_74_77,29,30,brazil,0.003974149,1,0,0.020660061
brazil_23_77,29,30,brazil,0.016905513,0,0,0.020660061
brazil_77_78,29,30,brazil,0.0075800754,1,0,0.020660061
brazil_74_78,29,30,brazil,0.12117565,1,0,0.020660061
brazil_23_78,29,30,brazil,0.09316626,0,0,0.020660061
brazil_2_78,32,33,brazil,0.0036103548,1,0,0.01675426
brazil_2_23,32,33,brazil,0.08411257,0,0,0.01675426
brazil_2_43,32,33,brazil,0.07719316,0,0,0.01675426
brazil_2_13,32,33,brazil,0.10564138,1,0,0.01675426
brazil_2_17,32,33,brazil,0.04433143,0,0,0.01675426
brazil_2_77,32,33,brazil,0.0074934424,1,0,0.01675426
brazil_2_70,32,33,brazil,0.0072443374,1,0,0.01675426
brazil_23_78,32,33,brazil,0.08434299,0,0,0.01675426
brazil_43_78,32,33,brazil,0.056995176,0,0,0.01675426
brazil_44_78,32,33,brazil,0.10788524,0,0,0.01675426
brazil_77_78,32,33,brazil,0.008338293,1,0,0.01675426
brazil_70_78,32,33,brazil,0.0011273191,1,0,0.01675426
brazil_23_43,32,33,brazil,0.08114377,0,0,0.01675426
brazil_23_44,32,33,brazil,0.18033296,0,0,0.01675426
brazil_23_77,32,33,brazil,0.017457925,0,0,0.01675426
brazil_17_43,32,33,brazil,0.018883333,0,0,0.01675426
brazil_44_77,32,33,brazil,0.054444116,0,0,0.01675426
brazil_17_70,32,33,brazil,0.059422083,0,0,0.01675426
brazil_70_79,33,34,brazil,1.0,1,0,0.05833133
brazil_17_79,34,35,brazil,0.583458,0,0,0.005938718
brazil_74_79,34,35,brazil,0.032417502,1,0,0.005938718
brazil_71_79,34,35,brazil,0.10255856,1,0,0.005938718
brazil_21_79,34,35,brazil,0.03487123,0,0,0.005938718
brazil_44_74,34,35,brazil,0.24557301,0,0,0.005938718
brazil_71_74,34,35,brazil,0.0011216697,1,0,0.005938718
brazil_79_137,35,36,brazil,0.4575495,0,0,0.00054496905
brazil_17_79,35,36,brazil,0.5424505,0,0,0.00054496905
brazil_71_268,37,38,brazil,0.59358764,0,0,0.8975244
brazil_71_76,37,38,brazil,0.10336139,1,0,0.8975244
brazil_69_76,37,38,brazil,0.19817553,1,0,0.8975244
brazil_69_71,37,38,brazil,0.10487541,1,0,0.8975244
brazil_5_81,38,39,brazil,0.23394431,0,0,0.00059389067
brazil_81_221,38,39,brazil,0.19042277,0,0,0.00059389067
brazil_50_81,38,39,brazil,0.5756329,0,0,0.00059389067
brazil_50_101,39,40,brazil,0.45437723,0,0,0.9217683
brazil_50_78,39,40,brazil,0.37644857,0,0,0.9217683
brazil_78_262,39,40,brazil,0.16917422,1,0,0.9217683
brazil_76_81,40,41,brazil,0.12436952,1,0,0.024711452
brazil_71_76,40,41,brazil,0.01731181,1,0,0.024711452
brazil_76_170,40,41,brazil,0.107580304,0,0,0.024711452
brazil_76_79,40,41,brazil,0.0126527995,1,0,0.024711452
brazil_79_137,40,41,brazil,0.21267705,0,0,0.024711452
brazil_71_268,40,41,brazil,0.12985718,0,0,0.024711452
brazil_71_79,40,41,brazil,0.10391147,1,0,0.024711452
brazil_79_170,40,41,brazil,0.2916398,0,0,0.024711452
brazil_26_79,41,42,brazil,0.103843406,0,0,0.007110042
brazil_69_79,41,42,brazil,0.119920485,1,0,0.007110042
brazil_18_26,41,42,brazil,0.6973462,0,0,0.007110042
brazil_69_75,41,42,brazil,0.07888987,1,0,0.007110042
brazil_44_50,42,43,brazil,0.29925066,0,0,0.031691074
brazil_50_101,42,43,brazil,0.027955107,0,0,0.031691074
brazil_23_50,42,43,brazil,0.078051396,0,0,0.031691074
brazil_23_44,42,43,brazil,0.5947429,0,0,0.031691074
brazil_18_26,43,44,brazil,1.0,0,0,0.00018872584
brazil_81_221,44,45,brazil,1.0,0,0,0.0012032132
brazil_69_77,45,46,brazil,0.43734547,1,0,0.20126478
brazil_71_77,45,46,brazil,0.079259105,1,0,0.20126478
brazil_2_77,45,46,brazil,0.05001768,1,0,0.20126478
brazil_69_71,45,46,brazil,0.024386954,1,0,0.20126478
brazil_2_69,45,46,brazil,0.057697844,1,0,0.20126478
brazil_71_84,45,46,brazil,0.022141412,1,0,0.20126478
brazil_71_268,45,46,brazil,0.3291515,0,0,0.20126478
brazil_79_170,46,47,brazil,0.24451089,0,0,0.03552757
brazil_76_170,46,47,brazil,0.07720763,0,0,0.03552757
brazil_79_137,46,47,brazil,0.16842698,0,0,0.03552757
brazil_74_79,46,47,brazil,0.033765387,1,0,0.03552757
brazil_71_79,46,47,brazil,0.06917895,1,0,0.03552757
brazil_76_79,46,47,brazil,0.0054663764,1,0,0.03552757
brazil_72_73,46,47,brazil,0.19227837,1,0,0.03552757
brazil_71_72,46,47,brazil,0.1431943,1,0,0.03552757
brazil_72_76,46,47,brazil,0.014538432,1,0,0.03552757
brazil_76_83,46,47,brazil,0.01952164,1,0,0.03552757
brazil_71_74,46,47,brazil,0.0051901643,1,0,0.03552757
brazil_74_76,46,47,brazil,0.010261271,1,0,0.03552757
brazil_68_71,46,47,brazil,0.008047003,1,0,0.03552757
brazil_71_76,46,47,brazil,0.008412733,1,0,0.03552757
brazil_70_79,47,48,brazil,1.0,1,0,0.2503117
brazil_79_170,48,49,brazil,0.6995216,0,0,0.033912998
brazil_2_79,48,49,brazil,0.0073537086,1,0,0.033912998
brazil_21_79,48,49,brazil,0.048447605,0,0,0.033912998
brazil_76_79,48,49,brazil,0.0031362134,1,0,0.033912998
brazil_69_79,48,49,brazil,0.054194167,1,0,0.033912998
brazil_76_170,48,49,brazil,0.1261838,0,0,0.033912998
brazil_2_76,48,49,brazil,0.0023453059,1,0,0.033912998
brazil_2_69,48,49,brazil,0.017344357,1,0,0.033912998
brazil_69_76,48,49,brazil,0.019221762,1,0,0.033912998
brazil_76_262,48,49,brazil,0.0050557735,1,0,0.033912998
brazil_69_262,48,49,brazil,0.017195778,1,0,0.033912998
brazil_18_26,49,50,brazil,0.10937035,0,0,0.011491778
brazil_12_67,49,50,brazil,0.662573,0,0,0.011491778
brazil_12_83,49,50,brazil,0.116979614,0,0,0.011491778
brazil_67_83,49,50,brazil,0.059834365,0,0,0.011491778
brazil_80_83,49,50,brazil,0.051242743,1,0,0.011491778
brazil_69_71,50,51,brazil,0.20266907,1,1,0.94123435
brazil_69_70,50,51,brazil,0.29533714,1,1,0.94123435
brazil_70_71,50,51,brazil,0.5019938,1,1,0.94123435
brazil_72_262,52,53,brazil,1.0,1,0,0.91179115
brazil_16_248,54,55,brazil,0.9757809,0,0,0.24050458
brazil_68_71,54,55,brazil,0.024219038,1,0,0.24050458
brazil_81_221,55,56,brazil,1.0,0,0,0.0025981118
brazil_71_76,56,57,brazil,0.25168645,1,1,0.9509539
brazil_70_76,56,57,brazil,0.35143283,1,1,0.9509539
brazil_70_71,56,57,brazil,0.39688075,1,1,0.9509539
brazil_2_77,58,59,brazil,0.01992991,1,0,0.003601568
brazil_2_69,58,59,brazil,0.024586776,1,0,0.003601568
brazil_2_79,58,59,brazil,0.00849787,1,0,0.003601568
brazil_69_77,58,59,brazil,0.73594475,1,0,0.003601568
brazil_77_79,58,59,brazil,0.11002678,1,0,0.003601568
brazil_69_79,58,59,brazil,0.101013936,1,0,0.003601568
brazil_78_262,59,60,brazil,0.60553795,1,0,0.98117197
brazil_71_262,59,60,brazil,0.39446208,1,0,0.98117197
brazil_71_79,60,61,brazil,0.8120916,1,0,0.07470457
brazil_76_79,60,61,brazil,0.076216444,1,0,0.07470457
brazil_71_76,60,61,brazil,0.11169195,1,0,0.07470457
brazil_74_77,61,62,brazil,0.1731006,1,1,0.960845
brazil_71_74,61,62,brazil,0.080929324,1,1,0.960845
brazil_2_77,61,62,brazil,0.25396124,1,1,0.960845
brazil_71_77,61,62,brazil,0.37552315,1,1,0.960845
brazil_71_84,61,62,brazil,0.116485626,1,1,0.960845
brazil_76_78,62,63,brazil,0.036053587,1,1,0.9554395
brazil_75_76,62,63,brazil,0.057724237,1,1,0.9554395
brazil_70_76,62,63,brazil,0.064911604,1,1,0.9554395
brazil_71_76,62,63,brazil,0.03210011,1,1,0.9554395
brazil_76_262,62,63,brazil,0.031563587,1,1,0.9554395
brazil_69_76,62,63,brazil,0.08726547,1,1,0.9554395
brazil_70_78,62,63,brazil,0.013328,1,1,0.9554395
brazil_78_262,62,63,brazil,0.062307417,1,1,0.9554395
brazil_69_78,62,63,brazil,0.1703077,1,1,0.9554395
brazil_69_75,62,63,brazil,0.14696006,1,1,0.9554395
brazil_71_84,62,63,brazil,0.029360166,1,1,0.9554395
brazil_70_71,62,63,brazil,0.08147639,1,1,0.9554395
brazil_69_70,62,63,brazil,0.047682308,1,1,0.9554395
brazil_71_262,62,63,brazil,0.029332956,1,1,0.9554395
brazil_69_71,62,63,brazil,0.03211273,1,1,0.9554395
brazil_69_262,62,63,brazil,0.07751368,1,1,0.9554395
brazil_71_262,63,64,brazil,0.017097404,1,0,0.4801335
brazil_72_262,63,64,brazil,0.13495636,1,0,0.4801335
brazil_71_72,63,64,brazil,0.36139268,1,0,0.4801335
brazil_72_73,63,64,brazil,0.48655358,1,0,0.4801335
brazil_76_81,64,65,brazil,0.6082527,1,0,0.5637919
brazil_70_76,64,65,brazil,0.07914499,1,0,0.5637919
brazil_72_76,64,65,brazil,0.07400861,1,0,0.5637919
brazil_72_81,64,65,brazil,0.23859365,1,0,0.5637919
brazil_70_82,65,66,brazil,0.40784186,1,0,0.6094842
brazil_70_79,65,66,brazil,0.59215814,1,0,0.6094842
brazil_69_70,66,67,brazil,1.0,1,0,0.7089416
brazil_77_79,67,68,brazil,0.12549196,1,0,0.029836355
brazil_76_79,67,68,brazil,0.009261118,1,0,0.029836355
brazil_69_79,67,68,brazil,0.11804373,1,0,0.029836355
brazil_76_77,67,68,brazil,0.20279229,1,0,0.029836355
brazil_69_77,67,68,brazil,0.4978883,1,0,0.029836355
brazil_69_76,67,68,brazil,0.046522595,1,0,0.029836355
brazil_81_83,69,70,brazil,0.5979261,1,1,0.033432603
brazil_75_83,69,70,brazil,0.40207392,1,1,0.033432603
brazil_69_72,70,71,brazil,0.25126827,1,1,0.08278096
brazil_72_73,70,71,brazil,0.7487318,1,1,0.08278096
brazil_81_83,71,72,brazil,0.6744771,1,0,0.0055637164
brazil_75_83,71,72,brazil,0.32552293,1,0,0.0055637164
brazil_69_76,72,73,brazil,0.12805395,1,1,0.9764578
brazil_75_76,72,73,brazil,0.107725844,1,1,0.9764578
brazil_76_262,72,73,brazil,0.077795744,1,1,0.9764578
brazil_76_83,72,73,brazil,0.126869,1,1,0.9764578
brazil_69_75,72,73,brazil,0.16862604,1,1,0.9764578
brazil_69_262,72,73,brazil,0.12239158,1,1,0.9764578
brazil_75_83,72,73,brazil,0.26853782,1,1,0.9764578
brazil_78_80,73,74,brazil,0.59544003,1,0,0.06263872
brazil_70_78,73,74,brazil,0.029979492,1,0,0.06263872
brazil_80_83,73,74,brazil,0.37458044,1,0,0.06263872
brazil_72_262,74,75,brazil,1.0,1,0,0.8209636
brazil_71_74,75,76,brazil,0.12859525,1,0,0.965063
brazil_71_76,75,76,brazil,0.21282661,1,0,0.965063
brazil_71_262,75,76,brazil,0.19403638,1,0,0.965063
brazil_74_76,75,76,brazil,0.26155114,1,0,0.965063
brazil_76_262,75,76,brazil,0.20299064,1,0,0.965063
brazil_69_76,77,78,brazil,1.0,1,1,0.95169836
brazil_69_78,79,80,brazil,1.0,1,0,0.9250945
brazil_69_71,80,81,brazil,0.11506824,1,1,0.63500506
brazil_69_72,80,81,brazil,0.34546003,1,1,0.63500506
brazil_71_72,80,81,brazil,0.53947175,1,1,0.63500506
brazil_72_78,81,82,brazil,0.13255896,1,0,0.017856097
brazil_78_81,81,82,brazil,0.73763657,1,0,0.017856097
brazil_72_81,81,82,brazil,0.1298045,1,0,0.017856097
brazil_78_262,82,83,brazil,1.0,1,1,0.977801
brazil_69_79,84,85,brazil,0.2115374,1,1,0.9064061
brazil_78_79,84,85,brazil,0.33387902,1,1,0.9064061
brazil_69_78,84,85,brazil,0.19942087,1,1,0.9064061
brazil_69_262,84,85,brazil,0.13399911,1,1,0.9064061
brazil_78_262,84,85,brazil,0.12116358,1,1,0.9064061
brazil_69_79,90,91,brazil,1.0,1,1,0.7622965
brazil_68_71,95,96,brazil,1.0,1,1,0.98787105
brazil_71_79,99,100,brazil,0.33630687,1,1,0.08264288
brazil_74_79,99,100,brazil,0.22092418,1,1,0.08264288
