node_idx,tender_id,country,n_pairs,entropy,max_attention,normalised_entropy,tender_label,pred_prob
2642,2527,usa,6,1.5985617637634277,0.3239605724811554,0.8921743075548736,0,4.063857704750262e-05
2643,2528,usa,3,0.8863164186477661,0.5444496273994446,0.8067599714566108,0,3.231339724152349e-05
2644,2530,usa,3,1.0288077592849731,0.4485725462436676,0.9364611791592433,0,8.516650996170938e-05
2649,2535,usa,3,1.0740880966186523,0.40120363235473633,0.9776771183952538,0,0.00011093270586570725
2651,2541,usa,3,1.0765578746795654,0.43427756428718567,0.9799252072673593,0,1.221791171701625e-05
2653,2543,usa,3,1.0951387882232666,0.3729524314403534,0.9968382836413979,0,3.266505154897459e-05
2655,2546,usa,3,1.0967656373977661,0.3621430993080139,0.9983191055758329,0,3.8036087062209845e-05
2659,2553,usa,3,1.09671950340271,0.3624962866306305,0.9982771126038518,0,0.00015940969751682132
2660,2554,usa,5,1.5888354778289795,0.2824590802192688,0.9871989876428586,0,0.00020639412105083466
2661,2563,usa,3,0.8693170547485352,0.5545913577079773,0.7912864836078266,0,2.4125309209921397e-05
2673,2580,usa,6,1.753264307975769,0.2455136775970459,0.9785154414342954,0,1.6656763079936354e-07
2674,2581,usa,3,1.072117805480957,0.416903018951416,0.9758836821138483,0,0.00011890616588061675
2676,2583,usa,13,2.425858736038208,0.13941708207130432,0.9457725662229125,0,3.0061959478189237e-05
2683,2593,usa,3,1.0848503112792969,0.3760852813720703,0.9874733083447509,1,0.9993788003921509
2687,2602,usa,3,1.0869073867797852,0.40634897351264954,0.9893457391574284,0,2.6456521595719096e-07
2688,2603,usa,6,1.6704292297363281,0.3055919110774994,0.9322843040176595,1,0.9989700317382812
2689,2605,usa,3,1.0873178243637085,0.40513116121292114,0.9897193355463973,0,2.6495203542253876e-07
2690,2606,usa,6,1.6771003007888794,0.30235162377357483,0.9360074996625667,1,0.9989468455314636
2691,2607,usa,3,0.9944751858711243,0.5558061599731445,0.9052103240869125,0,1.969587373196191e-07
2692,2608,usa,6,1.6669576168060303,0.30924394726753235,0.9303467599499875,1,0.998945415019989
2694,2610,usa,6,1.6669576168060303,0.30924394726753235,0.9303467599499875,1,0.998945415019989
2699,2622,usa,6,1.7521265745162964,0.22721005976200104,0.9778804603003808,0,1.8198172256234102e-05
2700,2623,usa,3,1.040281057357788,0.4990074038505554,0.9469046251239016,0,2.422116267553065e-05
2702,2625,usa,6,1.6942138671875,0.26990410685539246,0.9455587629278273,0,1.632227395020891e-05
2706,2629,usa,3,1.056317687034607,0.45466285943984985,0.9615017945186302,0,2.600078732939437e-05
2708,2631,usa,3,0.9459943771362305,0.6032706499099731,0.8610811902378191,1,0.9993425011634827
2712,2637,usa,3,0.9640365839004517,0.5642823576927185,0.8775039145695253,1,0.9998303651809692
2713,2638,usa,6,1.751495599746704,0.2474963366985321,0.9775283065763857,0,0.00017554459918756038
2717,2646,usa,3,1.0834505558013916,0.416831374168396,0.9861991960010758,0,2.9710461603826843e-05
2720,2655,usa,3,1.0795323848724365,0.38320252299308777,0.9826327231249119,1,0.9994372725486755
2722,2657,usa,5,1.5890862941741943,0.26577967405319214,0.9873548286002991,0,1.3157915418560151e-05
2728,2664,usa,3,1.015731692314148,0.5129007697105408,0.9245588300723987,1,0.9998687505722046
2729,2665,usa,3,0.8601217269897461,0.6572168469429016,0.7829165355800862,0,0.0002697488234844059
2731,2672,usa,3,1.0847471952438354,0.3893798589706421,0.9873794480843797,0,3.9960286812856793e-05
2733,2674,usa,3,1.0791890621185303,0.4167051613330841,0.9823202172869129,1,0.999886155128479
2735,2676,usa,3,1.0833781957626343,0.41546693444252014,0.9861333310553586,0,0.00016508495900779963
2737,2682,usa,3,0.6529910564422607,0.7597350478172302,0.5943780742102449,0,0.0001023935474222526
2738,2684,usa,3,0.9294002056121826,0.5936830639839172,0.8459765243832567,1,0.9998204112052917
2745,2693,usa,3,0.9409307241439819,0.584055483341217,0.8564720546542481,1,0.9998185038566589
2752,2703,usa,3,1.0586168766021729,0.47003450989723206,0.9635946070524799,0,2.656258766364772e-05
2753,2704,usa,3,1.0948244333267212,0.3746790885925293,0.9965521454834801,0,3.728738010977395e-05
2754,2705,usa,6,1.4915515184402466,0.3419875204563141,0.8324507524901502,1,0.9993638396263123
2755,2706,usa,3,1.0672318935394287,0.44570738077163696,0.9714363334068248,0,0.0006532195257022977
2757,2708,usa,3,0.9941617250442505,0.5267314910888672,0.904924999746281,1,0.9995166063308716
2760,2714,usa,2,0.6678438186645508,0.6120026707649231,0.9634949652756956,1,0.9998565912246704
2766,2721,usa,3,0.941558837890625,0.5777867436408997,0.8570437884252262,0,6.012242374708876e-05
2768,2724,usa,3,0.9738559722900391,0.4734710156917572,0.8864419070632119,0,9.655117594320473e-08
2771,2728,usa,3,1.0392329692840576,0.5007022619247437,0.9459506142462324,0,1.54692330056605e-07
2772,2729,usa,3,0.7086215615272522,0.6633791923522949,0.6450151421356679,0,9.181869972962886e-05
2774,2732,usa,3,0.9734030961990356,0.5498338341712952,0.8860296814803791,0,6.7629647674039e-05
2775,2733,usa,3,0.8891650438308716,0.536543071269989,0.8093529018402305,1,0.9997159838676453
2777,2736,usa,3,1.0984253883361816,0.3424147069454193,0.9998298759864094,0,6.137908712844364e-06
2780,2741,usa,3,1.0528534650802612,0.4797168970108032,0.9583485238060429,0,2.301576932950411e-05
2781,2742,usa,3,0.9392332434654236,0.5856780409812927,0.8549269411541832,1,0.9998244643211365
2782,2744,usa,3,1.0956826210021973,0.3616770803928375,0.9973333015695062,0,1.566084938531276e-05
2785,2749,usa,3,1.0696485042572021,0.44759833812713623,0.973636027277629,0,0.00016286167374346405
2789,2759,usa,3,0.8910497426986694,0.6175232529640198,0.8110684286800792,0,9.26936718315119e-06
2790,2761,usa,4,0.8904097080230713,0.7001937031745911,0.6422948350621375,0,1.2663677750879287e-07
2791,2768,usa,3,1.0930893421173096,0.35863837599754333,0.9949727974028982,0,1.2858318143571523e-07
2796,2773,usa,3,0.7589765787124634,0.6070358753204346,0.6908502540351156,1,0.999525785446167
2797,2775,usa,3,0.9763107299804688,0.5539765357971191,0.8886763238049049,1,0.9998364448547363
2799,2779,usa,3,0.9284226894378662,0.595588743686676,0.8450867508167317,1,0.9998119473457336
2802,2784,usa,3,1.0935544967651367,0.36944761872291565,0.9953961994097983,0,2.2557559020697227e-07
2806,2792,usa,3,1.052366852760315,0.4330850839614868,0.9579055901842678,0,0.00014606313197873533
2807,2793,usa,3,1.0916659832000732,0.3886794149875641,0.9936772002828607,0,0.0002173246757593006
2813,2808,usa,3,1.0028167963027954,0.5060728192329407,0.9128031851150592,1,0.9993975162506104
2816,2812,usa,3,0.9549679756164551,0.576082706451416,0.8692493115785185,0,0.0001365590578643605
2818,2819,usa,3,1.0694541931152344,0.43683481216430664,0.9734591576540392,1,0.9998894929885864
2819,2820,usa,3,1.0570447444915771,0.45716696977615356,0.962163590735976,1,0.9998914003372192
2820,2821,usa,3,1.0856516361236572,0.40116673707962036,0.9882027056513584,1,0.9998949766159058
2821,2822,usa,3,1.0302563905715942,0.49223390221595764,0.9377797801812447,1,0.9998737573623657
2824,2828,usa,3,0.9402340650558472,0.6083102822303772,0.8558379282246418,0,0.0008583843009546399
2826,2831,usa,6,1.7810087203979492,0.2073625922203064,0.9939998928345346,0,0.0002435979258734733
2828,2834,usa,3,1.06289541721344,0.3996336758136749,0.9674891025495712,1,0.9994018077850342
